student_number,student_id,first_name,last_name,dat_of_birth,address_id
1993,4101326,Kim,West,Sep 12th 92,1993
1994,69828199,Wendy,Borer,Apr 8th 04,1994
1995,83948308,Freddie,Beatty,Apr 16th 88,1995
1996,7162454,Raymond,Quigley,May 20th 04,1996
1997,65415190,Luz,Rohan,Oct 7th 95,1997
1998,55186681,Christian,Prohaska,Sep 22nd 04,1998
1999,25265742,Arthur,Schinner,May 31st 95,1999
2000,66662539,Roger,Grant,Apr 17th 93,2000
,,,,,
,,,,,
,,,,,
